#FamilyID	7539_0<0>	50390_0<1>	77166_0<2>	7048_0<3>	217634_0<4>	<5>	<6>	<7>	41139_0<8>	115357_0<9>	116153_0<10>	<11>	166361_0<12>	1629725_0<13>	7070_0<14>	41895_0<15>	<16>	<17>	<18>	110193_0<19>	<20>	<21>	7054_0<22>	224129_0<23>	<24>	<25>	<26>	<27>	<28>	
15919at7041	0.541838	0.541838	2.42668e-05	0.535827	0.554667	0.514612	0.534207	0.514039	0.523343	0.523343	0.572473	0.507414	0.571531	0.105916	0.50695	0.50695	0.560865	0.509662	0.526299	0.0481296	0.579508	0.50617	0.0446373	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
15925at7041	0.541838	0.0213368	0.535827	0.535827	0.554667	0.514612	0.534207	0.514039	0.523343	0.523343	0.00281958	0.507414	0.03694	0.105916	0.50695	0.50695	0.560865	0.509662	0.526299	0.0481296	0.579508	0.50617	0.585953	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
15979at7041	0.5785	0.117826	0.56785	0.101823	0.150979	0.528587	0.564945	0.52749	0.545064	0.545064	0.629591	0.514663	0.571531	0.105916	0.0206341	0.513756	0.610852	0.519045	0.526299	0.0481296	0.640586	0.512226	0.585953	0.585953	0.518738	0.0142893	0.528359	0.501608	N/A
1597at7041	0.541838	0.541838	0.56785	0.0364494	0.600539	0.0428843	0.564945	0.52749	0.545064	0.0676092	0.19479	0.514663	0.628098	0.192535	0.513756	0.513756	0.610852	0.519045	0.550542	0.660117	0.640586	0.512226	0.0187502	0.226314	0.53643	0.554024	0.554328	0.503208	N/A
15994at7041	0.664027	0.664027	0.56785	0.101823	0.671865	0.0294053	0.564945	0.000494085	0.565289	0.565289	0.19479	0.514663	0.192535	0.0739669	0.513756	0.513756	0.0626357	0.519045	0.550542	0.660117	0.640586	0.512226	0.585953	0.585953	0.53643	0.554024	0.081515	0.503208	N/A
16043at7041	0.117826	0.0426833	0.0364494	0.56785	0.600539	0.528587	0.564945	0.52749	0.545064	0.545064	0.0749728	0.514663	0.0739669	0.0040908	0.513756	0.513756	0.610852	0.519045	0.550542	0.0965094	0.640586	0.512226	0.650423	0.650423	0.53643	0.554024	0.554328	0.503208	N/A
16218at7041	0.5785	0.117826	0.56785	0.56785	0.0561001	0.528587	0.564945	0.52749	0.523343	0.523343	0.0749728	0.514663	0.110116	0.263958	0.513756	0.513756	0.166515	0.519045	0.572907	0.0456119	0.640586	0.512226	4.51926e-05	0.305168	0.55314	0.117192	0.578131	0.5048	N/A
16231at7041	0.541838	0.541838	0.666068	0.107395	0.600539	0.0428843	3.46602e-06	0.52749	0.545064	0.545064	0.629591	0.514663	0.0280802	0.0104324	0.50695	0.50695	0.610852	0.519045	0.572907	0.710308	0.211415	0.512226	0.305168	0.00347588	0.55314	0.117192	0.578131	0.5048	N/A
16262at7041	3.04715e-09	0.541838	0.000664975	0.535827	0.554667	0.514612	0.534207	0.514039	0.523343	0.523343	0.00281958	0.507414	0.571531	0.571531	0.50695	0.50695	0.560865	0.509662	0.526299	0.592455	0.579508	0.50617	0.585953	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
16274at7041	0.541838	0.0213368	0.535827	0.535827	0.554667	0.514612	0.534207	0.514039	0.523343	0.523343	0.0374406	0.507414	0.0129557	0.192535	0.50695	0.50695	0.560865	0.509662	0.550542	0.0965094	0.579508	0.50617	0.000140168	0.226314	0.53643	0.0810593	0.554328	0.503208	N/A
1628at7041	0.541838	0.0213368	0.56785	0.0364494	0.554667	0.514612	0.0173853	0.514039	0.523343	0.523343	0.572473	0.507414	0.571531	0.571531	0.52042	0.52042	0.560865	0.509662	0.526299	0.592455	0.00341651	0.50617	0.585953	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
16317at7041	0.541838	0.0213368	0.535827	0.535827	0.554667	0.514612	0.534207	0.514039	0.0348749	0.523343	0.0374406	0.507414	0.00274428	0.571531	0.00348709	0.50695	0.560865	0.509662	0.526299	0.592455	0.579508	0.50617	0.585953	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
16350at7041	0.541838	0.541838	0.56785	0.00323059	0.554667	0.514612	0.0173853	0.514039	0.523343	0.523343	0.0374406	0.507414	0.571531	0.03694	0.50695	0.50695	0.560865	0.509662	0.526299	0.592455	0.579508	0.50617	0.585953	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
1637at7041	0.117826	0.0426833	0.56785	0.101823	0.600539	0.528587	0.564945	0.52749	0.523343	0.523343	0.0133012	0.514663	0.0129557	0.192535	0.52042	0.52042	0.166515	0.519045	0.550542	0.241027	0.0825114	0.512226	0.0894597	0.650423	0.53643	0.554024	0.554328	0.503208	N/A
16408at7041	0.5785	1.03436e-13	0.00323059	0.56785	0.150979	0.528587	0.564945	0.52749	0.545064	0.545064	0.19479	0.514663	0.571531	0.03694	0.50695	0.50695	0.610852	0.519045	0.526299	0.592455	0.579508	0.00309447	0.585953	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
16453at7041	0.167439	0.00998203	0.596518	0.145792	0.211191	0.541956	0.592603	0.540379	0.565289	0.565289	0.111593	0.521753	0.110116	0.0104324	0.513756	0.513756	0.65211	0.528158	0.572907	0.322652	0.287175	0.518171	0.132763	0.0156386	0.55314	0.577713	0.578131	0.5048	N/A
16454at7041	0.541838	0.541838	0.101823	0.56785	0.600539	0.0428843	0.564945	0.52749	0.523343	0.523343	0.629591	0.514663	0.0739669	0.0040908	0.513756	0.513756	0.166515	0.519045	0.550542	0.241027	0.640586	0.512226	0.650423	0.0894597	0.53643	0.554024	0.554328	0.503208	N/A
16455at7041	0.117826	0.00014614	0.56785	0.00323059	0.150979	0.528587	0.564945	0.52749	0.523343	0.523343	0.0749728	0.514663	0.000727178	0.192535	0.50695	0.50695	0.166515	0.519045	0.550542	0.241027	0.211415	0.512226	0.0187502	0.00631308	0.53643	0.554024	0.554328	0.503208	N/A
16480at7041	0.541838	0.0213368	0.535827	0.535827	0.554667	0.514612	0.534207	0.514039	0.545064	0.545064	0.572473	0.507414	0.571531	0.571531	0.513756	0.513756	0.610852	0.0285687	0.0758323	0.660117	0.640586	0.512226	0.00125793	0.00631308	0.53643	0.554024	0.554328	0.503208	N/A
16616at7041	0.0044102	0.5785	0.101823	0.56785	0.150979	0.528587	0.564945	0.52749	0.545064	0.545064	0.0749728	0.514663	0.628098	0.0040908	0.50695	0.50695	0.610852	0.519045	0.550542	0.241027	0.211415	0.512226	0.650423	0.226314	0.53643	0.554024	0.554328	0.503208	N/A
16618at7041	0.541838	0.541838	2.42668e-05	0.535827	0.554667	0.514612	0.534207	0.514039	0.523343	0.523343	0.572473	0.507414	0.571531	0.571531	0.50695	0.00348709	0.560865	0.509662	0.526299	0.592455	0.579508	0.50617	0.0446373	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
16672at7041	0.541838	0.000912182	0.535827	0.535827	0.0812098	0.514612	0.534207	0.514039	0.523343	0.523343	0.0374406	0.507414	0.571531	0.571531	0.50695	0.50695	0.560865	0.509662	0.526299	0.592455	0.579508	0.50617	0.0446373	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
16685at7041	0.610695	0.0638521	0.56785	0.56785	0.600539	0.0147177	0.564945	0.52749	0.523343	0.523343	0.629591	0.514663	0.0739669	0.0040908	0.513756	0.0069742	0.166515	0.519045	0.550542	0.660117	0.640586	0.512226	0.0187502	0.226314	0.53643	0.554024	0.554328	0.503208	N/A
16699at7041	0.541838	0.541838	2.42668e-05	0.535827	0.554667	0.514612	0.534207	0.514039	0.523343	0.523343	0.572473	0.507414	0.571531	0.571531	0.50695	0.0104131	0.560865	0.509662	0.526299	0.592455	0.579508	0.50617	0.00401752	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
16739at7041	0.541838	0.541838	0.000664975	0.0534075	0.554667	0.514612	0.534207	0.514039	0.523343	0.523343	0.572473	0.507414	0.571531	0.571531	0.50695	0.50695	0.560865	0.509662	0.526299	0.592455	0.579508	0.50617	0.000361592	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
16802at7041	0.610695	2.17738e-05	0.56785	0.56785	0.639181	0.541956	0.139828	0.540379	0.0353838	0.565289	0.266756	0.521753	1.80251e-06	0.263958	0.0206341	0.513756	0.65211	0.528158	0.572907	0.710308	0.287175	0.518171	0.132763	0.305168	0.55314	0.577713	0.578131	0.5048	N/A
16811at7041	0.5785	0.5785	0.101823	0.56785	0.0561001	0.528587	0.564945	0.52749	0.523343	0.523343	0.629591	0.514663	0.628098	0.192535	0.50695	0.0104131	0.166515	0.519045	0.550542	0.241027	0.211415	0.512226	0.650423	0.0894597	0.53643	0.554024	0.554328	0.503208	N/A
16813at7041	0.541838	0.541838	0.000664975	0.535827	0.0280356	0.514612	0.534207	0.514039	0.523343	0.523343	0.572473	0.507414	0.571531	0.571531	0.50695	0.00348709	0.560865	0.509662	0.526299	0.592455	0.579508	0.50617	0.585953	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
16864at7041	0.0044102	0.5785	0.535827	0.535827	0.554667	0.00735879	0.534207	0.514039	0.565289	0.0353838	0.572473	0.507414	0.00274428	0.105916	0.50695	0.50695	0.00196657	0.509662	0.526299	0.592455	0.579508	0.50617	0.585953	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
16930at7041	0.541838	0.541838	0.00737523	0.145792	0.639181	0.000348595	0.592603	0.540379	0.0676092	0.545064	0.266756	0.521753	2.75213e-20	0.263958	0.0139451	0.526947	0.231187	0.528158	0.572907	0.322652	0.122631	0.518171	0.0156386	4.51926e-05	0.55314	0.577713	0.578131	0.5048	N/A
16951at7041	0.167439	0.00998203	0.56785	0.56785	0.211191	0.541956	0.139828	0.540379	0.565289	0.565289	0.674946	0.521753	1.80251e-06	0.263958	0.030667	0.0104605	0.65211	0.528158	0.572907	0.142999	0.687947	0.518171	0.0397714	0.00101082	0.55314	0.577713	0.578131	0.5048	N/A
16967at7041	0.610695	0.610695	0.535827	0.0534075	0.554667	0.000108327	0.534207	0.514039	0.523343	0.523343	0.572473	0.507414	0.571531	0.571531	0.50695	0.50695	0.560865	0.509662	0.526299	0.592455	0.579508	0.50617	0.0446373	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
17098at7041	0.610695	0.000420725	0.000841512	0.56785	0.0837708	0.541956	0.564945	0.0141363	0.523343	0.523343	0.629591	0.514663	0.192535	0.628098	0.513756	0.513756	0.166515	0.519045	0.550542	0.241027	0.640586	0.512226	0.226314	0.650423	0.53643	0.554024	0.554328	0.503208	N/A
17127at7041	0.610695	0.000420725	0.101823	0.0364494	0.639181	0.541956	0.564945	0.0141363	0.523343	0.523343	0.629591	0.514663	0.571531	0.571531	0.50695	0.50695	0.166515	0.519045	0.0758323	0.660117	0.211415	0.512226	0.226314	0.0894597	0.53643	0.554024	0.554328	0.503208	N/A
17168at7041	0.5785	0.5785	0.56785	0.0364494	0.150979	0.528587	0.564945	0.52749	0.545064	0.0236097	0.0749728	0.514663	0.571531	0.105916	0.50695	0.50695	0.610852	0.519045	0.526299	0.592455	0.579508	0.00309447	0.585953	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
17223at7041	0.541838	1.6672e-06	0.535827	0.535827	0.554667	0.514612	0.534207	0.514039	0.523343	0.523343	0.572473	0.507414	0.571531	0.571531	0.513756	0.513756	0.560865	0.509662	0.526299	0.0481296	0.0411886	0.50617	0.585953	0.0446373	0.518738	0.528193	0.528359	0.501608	N/A
17224at7041	3.04715e-09	0.541838	0.535827	0.535827	0.554667	0.514612	0.534207	0.514039	0.523343	0.523343	0.572473	0.507414	0.571531	0.571531	0.50695	0.50695	0.560865	0.509662	0.526299	0.592455	0.579508	0.50617	0.585953	0.0446373	0.518738	0.528193	0.528359	0.501608	N/A
17250at7041	0.541838	0.541838	0.0534075	0.535827	0.554667	0.514612	0.534207	0.514039	0.000278842	0.523343	0.572473	0.507414	0.571531	0.571531	0.00348709	0.50695	0.560865	0.509662	0.526299	0.592455	0.579508	0.50617	0.0446373	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
17253at7041	0.541838	0.541838	0.596518	0.0545648	0.554667	0.514612	0.000605233	0.514039	0.523343	0.523343	0.572473	0.507414	0.03694	0.571531	0.513756	0.513756	0.560865	0.509662	0.526299	0.592455	0.0411886	0.50617	0.585953	0.0446373	0.518738	0.528193	0.528359	0.501608	N/A
17292at7041	0.000912182	0.541838	0.535827	0.535827	0.554667	0.514612	0.534207	0.514039	0.523343	0.523343	0.572473	0.507414	0.628098	0.0739669	0.50695	0.00348709	0.560865	0.509662	0.550542	0.241027	0.579508	0.50617	0.0187502	0.650423	0.53643	0.0810593	0.554328	0.503208	N/A
17324at7041	0.610695	0.00998203	0.00737523	0.596518	0.639181	0.541956	0.592603	0.540379	0.545064	0.0676092	0.629591	0.00744127	0.571531	0.571531	0.000120929	0.0206341	0.610852	0.519045	0.0758323	0.0965094	0.640586	0.512226	0.650423	0.650423	0.53643	0.554024	0.554328	0.503208	N/A
1732at7041	0.541838	0.0213368	0.535827	0.0182221	0.554667	0.514612	0.534207	0.514039	0.523343	0.0118044	0.572473	0.507414	0.00274428	0.105916	0.50695	0.50695	0.560865	0.509662	0.526299	0.592455	0.579508	0.50617	0.585953	0.0446373	0.518738	0.528193	0.528359	0.501608	N/A
17330at7041	0.610695	0.000420725	0.0364494	0.101823	0.150979	0.0147177	0.564945	0.52749	0.0676092	2.54213e-05	0.19479	0.514663	0.571531	0.571531	0.513756	0.0069742	0.610852	0.519045	0.526299	0.592455	0.640586	0.512226	1.62718e-08	0.226314	0.054652	0.554024	0.554328	0.503208	N/A
17336at7041	0.541838	0.541838	0.535827	0.0182221	0.554667	0.514612	0.534207	0.514039	0.523343	0.000278842	0.00281958	0.507414	0.571531	0.105916	0.50695	0.50695	0.560865	0.509662	0.526299	0.592455	0.579508	0.50617	0.585953	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
17341at7041	0.0846993	0.639031	0.596518	0.596518	0.00202018	0.554747	0.592603	0.0211976	0.545064	0.0676092	0.19479	0.00744127	0.0739669	0.192535	0.50695	0.50695	0.610852	0.519045	0.550542	0.660117	0.211415	0.512226	0.650423	0.226314	0.53643	0.554024	0.554328	0.503208	N/A
17366at7041	0.117826	0.0044102	0.535827	0.535827	0.600539	0.528587	0.534207	0.00706807	0.523343	0.523343	0.572473	0.507414	0.628098	0.628098	0.50695	0.50695	0.560865	0.509662	0.0133179	0.592455	0.579508	0.50617	0.0446373	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
17369at7041	0.117826	0.0044102	0.535827	0.535827	0.600539	0.528587	0.534207	0.00706807	0.523343	0.523343	0.572473	0.507414	0.00274428	0.571531	0.50695	0.50695	0.560865	0.509662	0.526299	0.592455	0.579508	0.50617	0.585953	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
17393at7041	0.0213368	0.541838	0.0534075	0.535827	0.554667	0.514612	0.534207	0.514039	0.523343	0.523343	0.572473	0.507414	0.571531	0.571531	0.50695	0.50695	0.560865	0.509662	0.526299	0.592455	0.579508	0.50617	2.37279e-08	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
17445at7041	0.541838	0.541838	3.23167e-08	0.535827	0.554667	0.514612	0.534207	0.514039	0.523343	0.523343	0.0374406	0.507414	0.571531	0.105916	0.50695	0.50695	0.560865	0.509662	0.526299	0.592455	0.579508	0.50617	0.585953	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
17583at7041	0.5785	0.117826	0.0364494	0.101823	0.150979	0.528587	0.564945	0.52749	0.545064	0.0676092	0.0133012	0.514663	0.571531	0.571531	0.513756	0.0206341	0.610852	0.519045	0.526299	0.592455	0.640586	0.512226	0.585953	0.585953	0.518738	0.0142893	0.528359	0.501608	N/A
17629at7041	0.5785	0.5785	0.596518	0.596518	0.0837708	0.0630978	0.592603	0.540379	0.545064	0.0676092	0.674946	0.521753	0.628098	0.628098	0.0206341	0.513756	0.610852	0.00970842	0.550542	0.660117	0.640586	0.512226	0.650423	0.226314	0.53643	0.554024	0.554328	0.503208	N/A
17645at7041	0.541838	0.0213368	0.535827	0.0182221	0.554667	0.514612	0.534207	0.514039	0.523343	0.523343	0.572473	0.507414	0.571531	0.105916	0.50695	0.50695	0.560865	0.509662	0.526299	0.592455	0.579508	0.50617	0.000361592	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
17674at7041	0.541838	0.000912182	0.535827	0.0182221	0.554667	0.514612	0.534207	0.514039	0.523343	0.0118044	0.0374406	0.507414	0.571531	0.571531	0.50695	0.50695	0.560865	0.509662	0.526299	0.592455	0.579508	0.50617	0.585953	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
1768at7041	0.0213368	0.541838	0.622221	0.0724743	0.554667	0.514612	2.10699e-05	0.514039	0.523343	0.523343	0.572473	0.507414	0.571531	0.571531	0.50695	0.50695	0.560865	0.509662	0.526299	0.592455	0.579508	0.50617	1.13523e-15	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
17698at7041	0.5785	0.0426833	0.000664975	0.535827	0.554667	0.00735879	0.534207	0.514039	0.523343	0.523343	0.572473	0.507414	0.571531	0.105916	0.50695	0.50695	0.560865	0.509662	0.526299	0.592455	0.579508	0.50617	0.585953	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
17702at7041	0.541838	0.541838	0.0182221	0.535827	0.554667	0.514612	0.534207	0.514039	0.000278842	0.523343	0.572473	0.507414	0.03694	0.571531	0.50695	0.50695	0.560865	0.509662	0.526299	0.592455	0.579508	0.50617	0.585953	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
17703at7041	0.541838	0.541838	0.56785	0.101823	0.0561001	0.0428843	0.564945	0.52749	0.523343	0.523343	0.629591	0.514663	0.0739669	0.628098	0.0069742	0.513756	0.166515	0.519045	0.550542	0.660117	0.640586	0.512226	0.585953	0.585953	0.53643	0.554024	0.081515	0.503208	N/A
17785at7041	0.541838	0.000912182	0.535827	0.535827	0.0280356	0.514612	0.534207	0.514039	0.523343	0.523343	0.572473	0.507414	0.03694	0.571531	0.513756	0.513756	0.560865	0.509662	0.526299	0.592455	0.0411886	0.50617	0.00401752	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
17798at7041	0.00323437	1.29543e-06	0.596518	0.596518	0.639181	0.541956	0.592603	0.540379	0.00317951	0.565289	0.0042184	0.00744127	0.571531	0.571531	0.50695	0.50695	0.0626357	0.519045	0.526299	0.0481296	0.579508	0.00309447	0.585953	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
17799at7041	0.541838	0.0213368	0.0534075	0.535827	0.554667	0.514612	0.534207	0.514039	0.523343	0.523343	0.572473	0.507414	0.03694	0.571531	0.50695	0.50695	0.560865	0.509662	0.526299	0.592455	0.579508	0.50617	0.585953	3.25446e-05	0.518738	0.528193	0.528359	0.501608	N/A
17801at7041	0.0846993	0.00609699	0.00440283	0.0724743	0.0283446	0.554747	0.617525	0.552733	0.584131	0.0470987	0.146691	0.528685	0.046293	0.0188161	0.52042	0.030667	0.686343	0.537009	0.593556	0.00105339	0.348977	0.524006	0.699326	0.0156386	0.568929	0.599458	0.151512	0.506385	N/A
17806at7041	0.0426833	0.117826	0.535827	0.535827	0.00754614	0.528587	0.534207	0.00706807	0.523343	0.523343	0.572473	0.507414	0.00274428	0.571531	0.00348709	0.50695	0.560865	0.509662	0.526299	0.592455	0.579508	0.50617	2.92914e-06	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
17821at7041	0.541838	0.541838	0.0182221	0.535827	0.0812098	0.514612	0.534207	0.514039	0.523343	0.523343	0.572473	0.507414	0.571531	0.571531	0.50695	0.50695	0.560865	0.509662	0.0758323	0.660117	0.579508	0.50617	0.00347588	0.699326	0.53643	0.0810593	0.0287507	0.503208	N/A
17833at7041	0.5785	0.5785	0.535827	0.535827	0.554667	0.00735879	0.534207	0.514039	0.523343	0.0118044	0.572473	0.507414	0.571531	0.571531	0.00348709	0.50695	0.560865	0.509662	0.526299	0.592455	0.579508	0.50617	0.0446373	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
17901at7041	0.000912182	0.541838	0.535827	0.535827	0.0280356	0.514612	0.534207	0.514039	0.523343	0.523343	0.572473	0.507414	0.571531	0.105916	0.50695	0.50695	0.560865	0.509662	0.526299	0.592455	0.579508	0.50617	0.00401752	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
17909at7041	0.541838	0.0213368	0.000664975	0.535827	0.554667	0.514612	0.534207	0.514039	0.523343	0.523343	0.0374406	0.507414	0.571531	0.105916	0.50695	0.50695	0.560865	0.509662	0.526299	0.592455	0.579508	0.50617	0.585953	0.0446373	0.518738	0.528193	0.528359	0.501608	N/A
17956at7041	0.5785	0.5785	0.535827	0.535827	0.600539	0.528587	0.0974579	0.52749	0.523343	0.523343	0.000756152	0.514663	0.0739669	0.628098	0.50695	0.50695	0.166515	0.519045	0.550542	0.241027	0.211415	0.512226	0.0187502	0.226314	0.53643	0.554024	0.554328	0.503208	N/A
17958at7041	0.541838	0.541838	0.535827	0.535827	8.87037e-05	0.514612	0.534207	0.514039	0.523343	0.523343	0.0374406	0.507414	0.03694	0.571531	0.50695	0.50695	0.560865	0.509662	0.526299	0.592455	0.579508	0.50617	0.585953	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
17981at7041	0.541838	0.0213368	0.535827	0.535827	0.554667	0.514612	0.534207	0.514039	0.523343	0.523343	0.572473	0.507414	0.00274428	0.571531	0.513756	0.513756	0.560865	0.509662	0.526299	0.592455	0.0411886	0.50617	2.63633e-07	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
18006at7041	0.5785	7.77543e-06	0.56785	0.56785	0.600539	0.528587	0.564945	0.52749	0.523343	0.523343	0.572473	0.00372063	0.571531	0.105916	0.50695	0.50695	0.560865	0.509662	0.526299	0.592455	0.579508	0.50617	0.0446373	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
18048at7041	0.541838	0.541838	0.535827	0.535827	0.554667	0.514612	0.534207	0.514039	0.523343	0.523343	0.0374406	0.507414	0.03694	0.105916	2.43208e-05	0.50695	0.560865	0.509662	0.526299	0.592455	0.579508	0.50617	0.0446373	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
18055at7041	0.0213368	0.541838	0.535827	0.535827	0.554667	0.514612	0.534207	0.514039	0.523343	0.523343	0.0374406	0.507414	0.571531	0.03694	0.00348709	0.50695	0.560865	0.509662	0.526299	0.592455	0.579508	0.50617	0.585953	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
18062at7041	0.541838	0.541838	0.535827	0.535827	0.0280356	0.514612	0.534207	0.514039	0.523343	0.0118044	0.00281958	0.507414	0.571531	0.105916	0.50695	0.50695	0.560865	0.509662	0.526299	0.592455	0.579508	0.50617	0.585953	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
18081at7041	0.541838	0.541838	0.535827	0.535827	0.00157698	0.514612	0.534207	0.514039	0.523343	0.523343	0.0374406	0.507414	0.571531	0.00274428	0.50695	0.50695	0.560865	0.509662	0.526299	0.592455	0.579508	0.50617	0.0446373	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
18118at7041	0.541838	0.541838	0.535827	0.535827	0.554667	0.514612	0.534207	0.514039	0.523343	0.523343	0.572473	0.507414	0.105916	0.571531	0.50695	0.00348709	0.560865	0.509662	0.526299	0.592455	0.579508	0.50617	2.63633e-07	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
18184at7041	0.000912182	0.541838	0.56785	0.56785	0.554667	0.514612	0.0173853	0.514039	0.523343	0.0118044	0.572473	0.507414	0.03694	0.571531	0.50695	0.50695	0.560865	0.509662	0.526299	0.0481296	0.579508	0.50617	0.585953	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
18197at7041	0.0213368	0.541838	0.535827	0.535827	0.554667	0.514612	0.534207	0.514039	0.523343	0.523343	1.59908e-05	0.507414	0.571531	0.571531	0.50695	0.50695	0.560865	0.509662	0.526299	0.592455	0.579508	0.50617	0.585953	0.0446373	0.518738	0.528193	0.528359	0.501608	N/A
18213at7041	0.541838	0.0213368	0.535827	0.535827	0.554667	0.514612	0.534207	0.514039	0.523343	0.523343	0.000212338	0.507414	0.571531	0.571531	0.50695	0.50695	0.560865	0.509662	0.526299	0.592455	0.579508	0.50617	0.650423	0.0894597	0.518738	0.528193	0.0143743	0.501608	N/A
18251at7041	0.541838	0.541838	0.535827	0.535827	0.0280356	0.514612	0.534207	0.514039	0.545064	0.545064	0.00281958	0.507414	0.571531	0.571531	0.50695	0.50695	0.0312954	0.509662	0.526299	0.592455	0.579508	0.50617	0.126905	0.0446373	0.518738	0.528193	0.528359	0.501608	N/A
18268at7041	0.5785	0.5785	0.535827	0.535827	0.554667	0.00735879	0.534207	0.514039	0.523343	2.05086e-12	0.572473	0.507414	0.571531	0.105916	0.50695	0.50695	0.560865	0.509662	0.526299	0.592455	0.579508	0.50617	0.000361592	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
18278at7041	0.610695	2.17738e-05	0.535827	0.535827	0.0837708	0.541956	0.0974579	0.0141363	0.523343	0.523343	0.19479	0.514663	0.0129557	0.628098	0.0069742	0.513756	0.166515	0.519045	0.550542	0.660117	0.640586	0.512226	0.000140168	0.650423	0.53643	0.554024	0.554328	0.503208	N/A
18321at7041	0.117826	0.5785	0.56785	0.101823	1.00111e-07	0.528587	0.564945	0.52749	0.00136835	0.0676092	0.000756152	0.514663	0.0739669	0.192535	0.513756	0.0206341	0.610852	0.519045	0.550542	0.241027	0.640586	0.512226	0.650423	0.226314	0.53643	0.554024	0.554328	0.503208	N/A
18327at7041	0.541838	0.541838	0.535827	0.535827	0.554667	0.514612	0.534207	0.514039	0.523343	0.523343	7.06538e-18	0.507414	0.571531	0.571531	0.50695	0.50695	0.560865	0.509662	0.526299	0.592455	0.579508	0.50617	0.585953	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
18350at7041	0.117826	0.5785	0.0364494	0.56785	0.600539	0.528587	0.564945	0.52749	0.523343	0.523343	0.572473	0.00372063	0.571531	0.105916	0.50695	0.50695	0.560865	0.509662	0.526299	0.0481296	0.579508	0.50617	0.585953	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
18379at7041	0.000912182	0.541838	0.535827	0.535827	0.554667	0.514612	0.534207	0.514039	0.523343	0.523343	0.572473	0.507414	0.571531	0.03694	0.00348709	0.50695	0.560865	0.509662	0.526299	0.592455	0.579508	0.50617	0.585953	0.0446373	0.518738	0.528193	0.528359	0.501608	N/A
18387at7041	0.5785	0.117826	0.56785	0.101823	0.00754614	0.528587	0.564945	0.52749	0.523343	0.523343	0.19479	0.514663	0.628098	0.628098	0.50695	0.50695	0.166515	0.519045	0.550542	0.241027	0.211415	0.512226	0.650423	0.226314	0.53643	0.554024	0.554328	0.503208	N/A
18397at7041	0.0426833	0.5785	0.535827	0.535827	0.600539	0.528587	0.0974579	0.52749	0.523343	0.523343	0.19479	0.514663	6.70011e-05	0.628098	0.0069742	0.513756	0.166515	0.519045	0.550542	0.241027	0.640586	0.512226	0.00125793	0.226314	0.53643	0.554024	0.554328	0.503208	N/A
18434at7041	0.541838	0.541838	0.000664975	0.535827	0.554667	0.514612	0.534207	0.514039	0.523343	0.523343	0.0374406	0.507414	0.03694	0.105916	0.50695	0.50695	0.560865	0.509662	0.526299	0.592455	0.579508	0.50617	0.0446373	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
18443at7041	0.541838	0.541838	0.535827	0.535827	0.554667	0.514612	0.534207	0.514039	0.523343	0.523343	0.00281958	0.507414	0.571531	0.571531	0.00348709	0.50695	0.560865	0.509662	0.526299	0.0481296	0.579508	0.50617	0.00401752	0.585953	0.518738	0.528193	0.528359	0.501608	N/A
